5.000000000000001e-01 8.987959182468641e-01 4.289742145099578e-01 8.240199036928691e-01 2.831658744477409e+00 5.024862144354215e+00 3.146856486914200e-01 2.500622312241032e+00 1.743865696057458e+00
1.000000000000000e+00 5.374445650915479e+00 4.290879720224333e-01 8.242472208045379e-01 2.832072091199537e+00 5.875928062452596e+00 3.156441954711955e-01 2.500955890911057e+00 1.740761128672224e+00
1.500000000000000e+00 3.568068521399166e+00 4.296680834696849e-01 8.239120319312038e-01 2.832516418265914e+00 4.394813830111781e-01 3.143173762463067e-01 2.507391419882116e+00 1.732286867093810e+00
2.000000000000000e+00 1.755647137284397e+00 4.263737834119334e-01 8.252049574873580e-01 2.832408658639928e+00 1.309980842310467e+00 3.150562559472712e-01 2.465570408184249e+00 1.799155390928130e+00
2.500000000000000e+00 6.223760296219718e+00 4.268407977998777e-01 8.248123443292039e-01 2.834644776135374e+00 2.188500047514975e+00 3.182143227723226e-01 2.479324649716130e+00 1.828239636931704e+00
3.000000000000000e+00 4.324199159948725e+00 4.271234791708876e-01 8.241818794599516e-01 2.835704387884206e+00 3.032502757265917e+00 3.182515305150450e-01 2.488501109751052e+00 1.844608483405397e+00
3.500000000000000e+00 2.515534480366796e+00 4.265834384009530e-01 8.243702615474238e-01 2.835627470510147e+00 3.887730463717897e+00 3.192491761624359e-01 2.483446634216277e+00 1.837361190237663e+00
4.000000000000001e+00 7.067375822612538e-01 4.268944785607838e-01 8.242818962812811e-01 2.835123215537340e+00 4.743787237160987e+00 3.182293307607827e-01 2.485361494123214e+00 1.839115595388193e+00
4.500000000000001e+00 5.180450058985020e+00 4.269888389990460e-01 8.244808171795980e-01 2.835316906879584e+00 5.601930103680143e+00 3.188291607895115e-01 2.485190790739079e+00 1.836398629931709e+00
5.000000000000001e+00 3.371863858476221e+00 4.274971410442883e-01 8.242390158144350e-01 2.835470682243159e+00 1.736881966529724e-01 3.172353393141266e-01 2.489477065922373e+00 1.831648494488840e+00
5.500000000000001e+00 1.557438682717514e+00 4.257902574254264e-01 8.245846194823391e-01 2.839218008774065e+00 1.049848325782213e+00 3.281206287016574e-01 2.490036004758579e+00 1.850321961796737e+00
6.000000000000000e+00 6.032025108826485e+00 4.268670960320258e-01 8.237549875477352e-01 2.839564237926393e+00 1.904185607423335e+00 3.384885060470417e-01 2.528039967971030e+00 1.852397894976921e+00
6.500000000000001e+00 4.232113494539124e+00 4.276496220892391e-01 8.230307608022110e-01 2.840665499548059e+00 2.729272606272747e+00 3.453668146985444e-01 2.556462553949667e+00 1.864212711643166e+00
7.000000000000001e+00 2.431923055239372e+00 4.269981219519798e-01 8.232896925934526e-01 2.841106314896528e+00 3.553564795271736e+00 3.449536171644091e-01 2.546881792027516e+00 1.853673363581711e+00
7.500000000000001e+00 6.320687980585404e-01 4.271794888514877e-01 8.232196226210886e-01 2.840534068927120e+00 4.377492173812945e+00 3.444989066980946e-01 2.548387706845949e+00 1.855769554371854e+00
8.000000000000002e+00 5.114682734660203e+00 4.272690745757721e-01 8.233366045691479e-01 2.840487906656650e+00 5.203522947165339e+00 3.446230135297871e-01 2.548209322857374e+00 1.853561895319338e+00
8.500000000000000e+00 3.315019551051199e+00 4.275643259517032e-01 8.232115217010514e-01 2.840266953096915e+00 6.026644224164448e+00 3.435457606798127e-01 2.550112891069790e+00 1.853144832416270e+00
9.000000000000002e+00 1.512640309406783e+00 4.278518066692918e-01 8.230706623430312e-01 2.843046321919424e+00 5.751156190044036e-01 3.466690566843414e-01 2.560518900988782e+00 1.840986593382269e+00
9.500000000000000e+00 5.999375971959918e+00 4.279066218237744e-01 8.227512599577071e-01 2.841819958938453e+00 1.386845707834759e+00 3.440233818533878e-01 2.559129866998264e+00 1.832758418323694e+00
1.000000000000000e+01 4.199120361377743e+00 4.273452165656367e-01 8.238735274285067e-01 2.838544707900715e+00 2.211547443020480e+00 3.326943072527803e-01 2.520078112795773e+00 1.828891371186488e+00
1.050000000000000e+01 2.389954029473202e+00 4.268835003641930e-01 8.240692076362089e-01 2.840681621892426e+00 3.067612925276272e+00 3.250438230831613e-01 2.499674306756505e+00 1.826907933534937e+00
1.100000000000000e+01 5.838110825443783e-01 4.268393324636869e-01 8.240560093113489e-01 2.839931232859024e+00 3.914192187205598e+00 3.255953377051617e-01 2.500417468635753e+00 1.828547809684094e+00
1.150000000000000e+01 5.059654798500837e+00 4.269210256500585e-01 8.241075593674202e-01 2.839701282600307e+00 4.764471908434601e+00 3.252888872369516e-01 2.500056218796221e+00 1.825808051979033e+00
1.200000000000000e+01 3.253517478644444e+00 4.270916862762889e-01 8.240404062781023e-01 2.839245386841046e+00 5.611029383317834e+00 3.246665706961723e-01 2.501170400375766e+00 1.827252222087465e+00
1.250000000000000e+01 1.445445806892724e+00 4.277138175836304e-01 8.238953543792854e-01 2.840970093368561e+00 1.802640838271277e-01 3.248169827405969e-01 2.508593162421635e+00 1.815179685814973e+00
1.300000000000000e+01 5.923906554780213e+00 4.270534807631035e-01 8.241810514610765e-01 2.840933207787657e+00 1.022618609847906e+00 3.225169865493051e-01 2.495469927693823e+00 1.826918876856267e+00
1.350000000000000e+01 4.107880806067286e+00 4.244409403246814e-01 8.251272128087440e-01 2.839847089635848e+00 1.905330895691941e+00 3.205715624695567e-01 2.458776275838811e+00 1.884570458067188e+00
1.400000000000000e+01 2.290194638848426e+00 4.249014011855094e-01 8.247336759082849e-01 2.842633513662285e+00 2.793499953199486e+00 3.169090964986248e-01 2.460559882201959e+00 1.919175751083392e+00
1.450000000000000e+01 4.785403060747893e-01 4.246881024402596e-01 8.247789602288604e-01 2.841843638076764e+00 3.659999748685740e+00 3.180857756634434e-01 2.460240409140936e+00 1.918457900435953e+00
1.500000000000000e+01 4.948431688077099e+00 4.247326030683541e-01 8.248196242094999e-01 2.841559196223454e+00 4.531807710897358e+00 3.175132014128512e-01 2.459217418695809e+00 1.915121244253461e+00
1.550000000000000e+01 3.136530214196483e+00 4.248827004836352e-01 8.247587809797818e-01 2.840996891412987e+00 5.399315679421434e+00 3.170589224122746e-01 2.460393013183643e+00 1.917291347899619e+00
1.600000000000000e+01 1.322842936947396e+00 4.255090570769924e-01 8.246367279339201e-01 2.842389369152665e+00 6.272307668595969e+00 3.163934297152439e-01 2.466075217207218e+00 1.906869635631200e+00
1.650000000000000e+01 5.794713753515556e+00 4.248897800596062e-01 8.250064241363524e-01 2.842860494397197e+00 8.552273907993522e-01 3.162698775360346e-01 2.456520929206810e+00 1.918999204733563e+00
1.700000000000000e+01 3.974612126787875e+00 4.227315768520533e-01 8.252356237319940e-01 2.844598696998009e+00 1.752243032692860e+00 3.250403298281884e-01 2.450416714907143e+00 1.955899726685479e+00
1.750000000000000e+01 2.158573634934278e+00 4.239080062398175e-01 8.243401174094618e-01 2.847065661037876e+00 2.634937252669189e+00 3.314788064702660e-01 2.481906301081718e+00 1.995889774386113e+00
1.800000000000000e+01 3.500234161934053e-01 4.236097526191706e-01 8.244230966255683e-01 2.846345579110473e+00 3.490085655981559e+00 3.327932987942366e-01 2.480806203603775e+00 1.993167160053929e+00
1.850000000000000e+01 4.822758067408733e+00 4.235981144557816e-01 8.244703825364628e-01 2.846062533106371e+00 4.351483665449797e+00 3.321126304190153e-01 2.478944434867798e+00 1.989661906972389e+00
1.900000000000000e+01 3.013705471401135e+00 4.237305122341808e-01 8.244138057625060e-01 2.845464037893848e+00 5.208637636820598e+00 3.318152105735692e-01 2.480169670619355e+00 1.991905436028404e+00
1.950000000000000e+01 1.203211260645539e+00 4.242869734506101e-01 8.243176718359589e-01 2.846420642225109e+00 6.070203790896044e+00 3.307221529852178e-01 2.484133431680378e+00 1.985056294686180e+00
2.000000000000000e+01 5.677173573077619e+00 4.238444907087196e-01 8.247019699459126e-01 2.847223820823187e+00 6.451717047209016e-01 3.321503855990784e-01 2.478786279279630e+00 1.992321749522191e+00
2.050000000000000e+01 3.863491882401384e+00 4.230770287289501e-01 8.243442075620336e-01 2.850300642466660e+00 1.517637181021533e+00 3.412755339669715e-01 2.492909689196583e+00 1.991228795870207e+00
2.100000000000000e+01 2.059397375033075e+00 4.249500730113611e-01 8.229693961011670e-01 2.851165404295683e+00 2.356789147407092e+00 3.580772822671742e-01 2.558382764035493e+00 1.993722756897562e+00
2.150000000000000e+01 2.608329462263006e-01 4.244795331488860e-01 8.232729005350691e-01 2.850778862310438e+00 3.175556041824676e+00 3.582973134223055e-01 2.551261337894455e+00 1.985360609913295e+00
2.200000000000000e+01 4.743161405542402e+00 4.244106256123616e-01 8.232521209315312e-01 2.850531782393977e+00 4.002275137564679e+00 3.571559327644909e-01 2.548465630724946e+00 1.982476963997579e+00
2.250000000000000e+01 2.943755180388148e+00 4.244117193669135e-01 8.232375199312879e-01 2.849945167900353e+00 4.824678452892197e+00 3.573988442873868e-01 2.549139632367508e+00 1.984059739520303e+00
2.300000000000000e+01 1.233132960929395e+00 4.248723757279378e-01 8.231676591633575e-01 2.850238432189014e+00 5.666233254078592e+00 3.561365351661288e-01 2.551478709833805e+00 1.981633522750302e+00
2.350000000000000e+01 5.715831343878245e+00 4.247629972987460e-01 8.234678811377536e-01 2.851061665516600e+00 2.090059238960302e-01 3.577970872098343e-01 2.550716499365162e+00 1.981368365255991e+00
2.400000000000000e+01 3.915504944763908e+00 4.251357313886044e-01 8.230066082688834e-01 2.852352353651906e+00 1.033490875303945e+00 3.585259265421175e-01 2.560633118061644e+00 1.970462127891663e+00
2.450000000000000e+01 2.118070011772538e+00 4.242890688713161e-01 8.242063162056563e-01 2.847453546904450e+00 1.848979134666083e+00 3.441558554045163e-01 2.510879984106710e+00 1.978548472944647e+00
2.500000000000000e+01 3.079734492008228e-01 4.235750965452615e-01 8.246686833089013e-01 2.849660505596285e+00 2.708811318332259e+00 3.355107986700934e-01 2.482991560163382e+00 1.983844149976839e+00
2.550000000000000e+01 4.780317570632810e+00 4.235367837149349e-01 8.243263921747682e-01 2.849775378996000e+00 3.571783594989913e+00 3.328568422981634e-01 2.481287378353009e+00 1.987443778598479e+00
2.600000000000000e+01 2.971412543549743e+00 4.232725318017615e-01 8.244090502272247e-01 2.849222716581776e+00 4.428280744687362e+00 3.339937551707805e-01 2.480176244080352e+00 1.986444514870840e+00
2.650000000000000e+01 1.161776740630867e+00 4.237604421592165e-01 8.243390428845077e-01 2.849128518704157e+00 5.287191551188149e+00 3.324769797455333e-01 2.482447533503066e+00 1.985893000134375e+00
2.700000000000000e+01 5.634781003062013e+00 4.237840740225495e-01 8.246027992419637e-01 2.849821366659668e+00 6.147916619019056e+00 3.337608658178726e-01 2.482278533190531e+00 1.983366241692476e+00
2.750000000000000e+01 3.825413022665717e+00 4.242550933078765e-01 8.242160622336463e-01 2.850642438626492e+00 7.221817676472204e-01 3.329156734792135e-01 2.488982314764876e+00 1.974436221892018e+00
