5.000000000000001e-01 8.987950550090069e-01 4.289747058765119e-01 8.240197983421754e-01 2.831659952923122e+00 5.026478368366164e+00 3.146449892461604e-01 2.500824182248080e+00 1.743890322565981e+00
1.000000000000000e+00 5.374445329459114e+00 4.290880028755641e-01 8.242475633237465e-01 2.832074681758488e+00 5.877442409028797e+00 3.156069605380031e-01 2.501154757340962e+00 1.740792532638318e+00
1.500000000000000e+00 3.568066115098294e+00 4.296687471995897e-01 8.239117385272712e-01 2.832522370869290e+00 4.409003535195151e-01 3.142840293708349e-01 2.507609859773437e+00 1.732286565411002e+00
2.000000000000000e+00 1.755672199230347e+00 4.263752269516426e-01 8.252095432863583e-01 2.832380724586333e+00 1.311201709885417e+00 3.149045097033389e-01 2.465539550981708e+00 1.799216911549303e+00
2.500000000000000e+00 6.223740570997844e+00 4.268367348923704e-01 8.248194443036271e-01 2.834620277263795e+00 2.189782617480653e+00 3.180126463128310e-01 2.479126863192129e+00 1.828343475340183e+00
3.000000000000000e+00 4.324115234280107e+00 4.271179069467622e-01 8.241898000816573e-01 2.835678112210118e+00 3.033915246879836e+00 3.180302211363283e-01 2.488245521785054e+00 1.844695517274037e+00
3.500000000000000e+00 2.515389371673667e+00 4.265782954400814e-01 8.243779949860937e-01 2.835599325863356e+00 3.889265347216668e+00 3.190316888204881e-01 2.483202854558610e+00 1.837458517622158e+00
4.000000000000001e+00 7.065290414087482e-01 4.268901029044230e-01 8.242894240996176e-01 2.835095582612862e+00 4.745450581549637e+00 3.180083070928715e-01 2.485121709389408e+00 1.839210299723437e+00
4.500000000000001e+00 5.180179105131998e+00 4.269841814342154e-01 8.244889825934708e-01 2.835290826190068e+00 5.603719573529009e+00 3.186120985302908e-01 2.484947958414569e+00 1.836493430046330e+00
5.000000000000001e+00 3.371528345214358e+00 4.274939394985958e-01 8.242463804920843e-01 2.835448160860732e+00 1.756081473336710e-01 3.170167626727144e-01 2.489254710217649e+00 1.831703365282731e+00
5.500000000000001e+00 1.557033776162459e+00 4.257709386458751e-01 8.245993902238735e-01 2.839174591400852e+00 1.051934693566446e+00 3.278885529806421e-01 2.489550811732575e+00 1.850786211110441e+00
6.000000000000000e+00 6.031498909500644e+00 4.268447182239538e-01 8.237710877289889e-01 2.839541559735396e+00 1.906615034910661e+00 3.382543321242403e-01 2.527484022013957e+00 1.853110246324745e+00
6.500000000000001e+00 4.231451018427340e+00 4.276246030188570e-01 8.230447607300566e-01 2.840648708747203e+00 2.732090037486074e+00 3.450901035977449e-01 2.555801441271210e+00 1.865102827720888e+00
7.000000000000001e+00 2.431155640600494e+00 4.269733933640959e-01 8.233035022823828e-01 2.841083553658688e+00 3.556662346330452e+00 3.446956740355661e-01 2.546266258382436e+00 1.854575328603644e+00
7.500000000000001e+00 6.311885064558771e-01 4.271563298561717e-01 8.232329051448477e-01 2.840511987669228e+00 4.380893296494580e+00 3.442341584873877e-01 2.547779106781530e+00 1.856674655564412e+00
8.000000000000002e+00 5.113691762536966e+00 4.272457011463436e-01 8.233509042720590e-01 2.840467763044348e+00 5.207221408027140e+00 3.443631734926417e-01 2.547597415005168e+00 1.854463627540758e+00
8.500000000000000e+00 3.313915891040359e+00 4.275432384543573e-01 8.232247905523064e-01 2.840249361611740e+00 6.030643495172040e+00 3.432782987954564e-01 2.549519376427902e+00 1.854020107842517e+00
9.000000000000002e+00 1.511403470870797e+00 4.278226850289689e-01 8.230848248648824e-01 2.843047799205555e+00 5.794907598364389e-01 3.464632945870125e-01 2.559957399723245e+00 1.841872060927336e+00
9.500000000000000e+00 5.998040522636289e+00 4.278925196700744e-01 8.227549901317022e-01 2.841812981921075e+00 1.391449503343404e+00 3.438972388903003e-01 2.558981573604551e+00 1.833310686439717e+00
1.000000000000000e+01 4.197899661049689e+00 4.273682678961391e-01 8.238585615035606e-01 2.838570485822087e+00 2.215631103725052e+00 3.328034557024311e-01 2.520921910100536e+00 1.828497930857322e+00
1.050000000000000e+01 2.388856039464402e+00 4.268996074782947e-01 8.240589202791315e-01 2.840692957400798e+00 3.071146281550050e+00 3.252073521411321e-01 2.500493147791047e+00 1.826159811576151e+00
1.100000000000000e+01 5.827990889897388e-01 4.268575488009063e-01 8.240447713160117e-01 2.839944633980096e+00 3.917315053798429e+00 3.257490296777704e-01 2.501248271993934e+00 1.827818600388671e+00
1.150000000000000e+01 5.058734182431889e+00 4.269389766305343e-01 8.240969275440438e-01 2.839715777562017e+00 4.767164875791204e+00 3.254480564512185e-01 2.500887806153324e+00 1.825084688403397e+00
1.200000000000000e+01 3.252684736091485e+00 4.271103906084796e-01 8.240294348988428e-01 2.839260936713615e+00 5.613303271024034e+00 3.248222143669612e-01 2.502005457328198e+00 1.826517439324704e+00
1.250000000000000e+01 1.444699542263122e+00 4.277315610437449e-01 8.238843578134476e-01 2.840988825809731e+00 1.821226410693022e-01 3.249849395163366e-01 2.509444341205893e+00 1.814441961368518e+00
1.300000000000000e+01 5.923258978757472e+00 4.270737569583349e-01 8.241674220124368e-01 2.840946225611473e+00 1.024019244238160e+00 3.226652343564117e-01 2.496329669200823e+00 1.826104905180593e+00
1.350000000000000e+01 4.107329368243162e+00 4.244616850683657e-01 8.251203693983307e-01 2.839830233208520e+00 1.906281175139513e+00 3.205829116951072e-01 2.459317185664652e+00 1.883747389824213e+00
1.400000000000000e+01 2.289678027524756e+00 4.249167373710179e-01 8.247314646768878e-01 2.842616004369042e+00 2.794213831581084e+00 3.168541231494998e-01 2.460889123674616e+00 1.918198686459846e+00
1.450000000000000e+01 4.780432393222451e-01 4.247041069410668e-01 8.247763314794606e-01 2.841827563786200e+00 3.660541804697230e+00 3.180283121173056e-01 2.460575234714264e+00 1.917494304124796e+00
1.500000000000000e+01 4.947956749651063e+00 4.247484669059778e-01 8.248170044527782e-01 2.841543259628642e+00 4.532168066889373e+00 3.174577696567349e-01 2.459554534880568e+00 1.914159578540923e+00
1.550000000000000e+01 3.136076069198099e+00 4.248983985821950e-01 8.247562283211175e-01 2.840981013900059e+00 5.399498646826118e+00 3.170035941725040e-01 2.460728351666874e+00 1.916327635334039e+00
